	Global X	Global Y	CD45RO	N/A	CD31	N/A	N/A	N/A	N/A	pan-CK	PD-1	Ki-67	cyclin D	b-actin	CD3	CD4	N/A	CD16	N/A	N/A	PD-L1	ATPase	Granzyme B	P53	NF-kB	PTEN	p-ERK1/2	N/A	Caspase 3
159	2015.0	6683.0	350.0	411.87	396.49	413.95000000000005	389.17999999999995	391.99	372.6	345.28	366.02	385.16	352.94	314.68	328.23	359.93	388.68	411.54	404.14	385.84000000000003	384.1	460.96000000000004	378.45000000000005	386.84000000000003	420.98	404.87	380.58000000000004	356.54999999999995	395.36
160	2702.0	9527.0	360.46000000000004	405.8	478.88	423.01	382.66999999999996	382.08000000000004	453.53999999999996	448.06	416.96000000000004	440.65	444.38	470.14000000000004	436.76	405.29999999999995	388.04	434.98	476.63	424.33000000000004	411.0	456.65000000000003	448.8	396.25	470.94	451.65000000000003	404.6	404.35999999999996	410.81
161	7215.0	1926.0	391.4	503.14	358.21	496.08	524.58	425.84000000000003	371.14	446.28	486.63	450.38	423.24	439.5	412.15000000000003	474.20000000000005	497.5	469.56000000000006	429.38	439.52	424.05	470.6	452.08000000000004	448.2	382.06000000000006	472.48	432.15999999999997	438.7	461.39
162	5452.0	10559.0	416.33000000000004	321.68	339.40000000000003	273.86	338.05999999999995	341.78	358.44	351.16	356.1	433.72	368.70000000000005	272.6	281.3	450.28	344.45000000000005	347.48	357.81	326.08000000000004	388.96000000000004	341.08	342.75	379.20000000000005	317.88	341.52	267.26	350.52000000000004	341.36
163	9795.0	17614.0	438.78000000000003	397.26	400.23	298.06000000000006	482.50000000000006	407.78	390.68	452.24	479.02	398.45000000000005	453.34	432.74	438.05	497.27000000000004	408.97999999999996	414.8	428.67999999999995	369.78	394.56000000000006	529.3599999999999	460.7	363.18	468.44	462.34000000000003	418.18	457.26	506.78000000000003
164	6730.0	2318.0	374.28	520.02	462.36	482.14	539.86	560.94	567.7	373.91999999999996	551.5	451.79999999999995	491.57	476.98	506.9	476.68	351.21	441.27	620.35	480.9	514.74	536.76	523.6	554.5799999999999	472.52	461.46000000000004	343.58000000000004	421.94	510.96000000000004
165	2404.0	2573.0	322.03999999999996	328.16	304.08000000000004	298.23	328.89	329.3	320.9	290.98	267.48	324.38	333.16	255.60000000000002	376.03000000000003	371.9	328.55	300.16	208.8	293.57000000000005	281.24	292.76	291.20000000000005	313.84000000000003	295.11	297.05	341.64	308.28	296.98
166	9181.0	1606.0	611.53	628.1700000000001	554.46	635.47	454.3	542.24	727.26	599.0	568.78	665.6200000000001	520.64	583.54	559.17	619.28	499.88	604.52	513.86	597.33	559.06	580.8399999999999	611.6600000000001	593.6099999999999	697.46	514.6	467.3	630.38	479.64
167	1267.0	15141.0	387.68	445.86	430.17999999999995	397.21000000000004	453.94	415.19000000000005	494.88	465.90999999999997	418.40999999999997	444.48	489.68	428.98	488.63	450.84000000000003	421.82000000000005	476.98	455.12	440.66999999999996	513.86	462.68	455.98	465.34000000000003	394.54999999999995	455.91999999999996	457.29	498.56000000000006	432.32
168	1018.0	14160.0	452.98	445.35	508.9	434.41999999999996	412.03	438.96000000000004	449.15	439.82000000000005	476.45	399.72	454.96000000000004	416.98	437.54	396.66	454.14	471.24	439.66	433.48	486.20000000000005	443.88	453.21000000000004	452.42	482.8	467.68	424.28	494.65000000000003	477.86
169	3655.0	1298.0	552.88	499.70000000000005	351.46000000000004	423.49	562.3	536.74	387.56000000000006	343.5	686.48	330.62	512.56	486.32000000000005	513.97	434.85	466.15999999999997	333.14	323.72	317.06	323.6	542.54	441.57	463.08000000000004	507.40000000000003	531.3	358.18	333.44	275.08000000000004
170	6217.0	18458.0	292.94	605.17	578.26	543.3	578.4000000000001	505.58	559.7800000000001	509.7	530.3	466.78	515.73	516.38	456.24	530.73	541.04	502.82	570.4000000000001	562.1500000000001	523.46	508.3	531.24	503.9	477.94	509.4599999999999	492.1	498.88	527.56
171	20660.0	12326.0	370.58000000000004	425.91999999999996	391.23	454.04	431.31999999999994	369.41999999999996	433.9	409.89	431.61	484.78999999999996	427.4	490.72	487.11	454.52	393.86	426.99	492.65000000000003	517.94	377.3	464.72	329.20000000000005	428.40999999999997	414.68	468.08000000000004	428.38	513.44	449.21000000000004
172	10154.0	10751.0	533.78	467.01	472.70000000000005	531.0	551.54	506.58000000000004	491.36	465.98	502.28	523.61	509.11	465.33	575.6	514.38	464.18	517.28	448.87	484.0	429.52	504.71	529.21	573.8199999999999	475.34000000000003	501.28	486.12	502.35	491.94
173	2760.0	8959.0	553.3800000000001	441.02	402.70000000000005	451.23	379.4	426.94	443.02	492.40999999999997	419.9	458.94	457.08000000000004	506.78	480.56000000000006	430.20000000000005	413.44	450.45000000000005	405.68	460.26	423.15999999999997	461.52000000000004	423.4	437.82	485.56000000000006	411.08000000000004	426.82000000000005	464.16	409.88
174	799.0	20213.0	445.39	503.12	452.03999999999996	439.82	356.6	252.16	481.01	394.31	384.69	392.44	437.74	480.76	440.18	405.18	431.0	466.38	435.3	375.93	464.98	445.59	406.99	473.88	416.4	444.54	472.40999999999997	440.29	426.38
175	13647.0	17449.0	548.3299999999999	547.86	401.58000000000004	475.20000000000005	415.20000000000005	461.78000000000003	485.81	441.81	406.02	459.85	469.20000000000005	450.75	519.1400000000001	458.36	486.12	452.51	399.98	502.77	417.19	402.4	475.5	421.14	402.57	530.37	478.1	457.42	476.86
176	7328.0	14107.0	283.28999999999996	263.65	291.48	292.48	386.24	320.5	322.07	349.88	319.54999999999995	315.5	330.70000000000005	338.70000000000005	287.9	356.09	312.14	296.9	328.72	328.95000000000005	260.24	260.68	308.48	347.49	374.28000000000003	341.17999999999995	381.78	323.54999999999995	365.48
177	8095.0	3998.0	308.68	464.56000000000006	374.08000000000004	484.20000000000005	413.73	496.85	457.84000000000003	456.62	463.56000000000006	428.84000000000003	454.96	480.88	502.03999999999996	441.0	482.84000000000003	369.0	444.28	474.78000000000003	411.6	453.9	560.58	507.62	525.94	407.08000000000004	293.56	463.12	485.5
178	5501.0	14804.0	416.97	501.18	429.66	460.85	474.28000000000003	456.78000000000003	475.55	467.64	533.71	452.66999999999996	505.88	511.36	444.58	571.1700000000001	433.46999999999997	451.99	508.38	415.08000000000004	485.34000000000003	542.28	468.12	468.68	461.35	457.54999999999995	486.25	511.14000000000004	429.20000000000005
179	1191.0	10667.0	412.14	480.37	425.41	410.64	435.16	392.82	446.12	393.64	485.32	421.57	439.04	652.26	415.67	542.35	506.65	568.38	420.04999999999995	525.56	429.52000000000004	417.66	438.78	442.42	431.57000000000005	421.56	417.56000000000006	385.28000000000003	415.58000000000004
180	11651.0	11265.0	351.58000000000004	378.15	457.08	391.09000000000003	344.98	419.1	360.36	402.3	319.28	373.48	361.68	397.9	459.41	422.43	428.24	388.5	391.63	386.12	412.5	381.99	406.96000000000004	392.54	400.22	368.48	407.20000000000005	405.05	393.9
181	6323.0	7142.0	524.94	406.94000000000005	484.88	544.26	457.96	398.36	479.34000000000003	495.12	506.25999999999993	537.79	473.36	491.68	409.04	495.8	444.68	470.96000000000004	451.08000000000004	577.19	494.84000000000003	479.94	510.86	477.86	453.16	457.20000000000005	469.67999999999995	500.18	408.26
182	6738.0	1736.0	650.8399999999999	484.74	547.0799999999999	563.98	524.96	533.26	632.48	547.78	607.44	457.28	528.23	516.6	444.77	426.28	588.65	492.91999999999996	479.46000000000004	523.07	452.46000000000004	497.66999999999996	448.17999999999995	524.24	460.73	548.22	613.57	686.2	532.8399999999999
183	4459.0	8070.0	438.08	427.88	424.84	379.84000000000003	396.98	364.86	399.3	415.61	373.25	412.4	391.11999999999995	354.5	446.06000000000006	365.96000000000004	399.88	425.65	369.46000000000004	400.63	368.28	407.28	383.9	485.12	359.05	361.45000000000005	456.09000000000003	424.98	388.26
184	6358.0	15856.0	381.38	499.86	574.61	477.36	497.12	473.04	417.83000000000004	389.35	586.1	542.96	554.0	570.73	417.56	494.3299999999999	478.88	499.19	513.6600000000001	526.1300000000001	564.0	605.19	461.40000000000003	425.4	546.64	514.16	588.01	449.72	556.5
185	7276.0	18325.0	445.64	546.1	469.58	558.49	542.23	543.1	515.08	552.76	419.1	490.52	579.69	493.08000000000004	332.54	493.43	521.4	535.88	488.70000000000005	441.34000000000003	321.44	591.0699999999999	481.22	421.06	466.58	584.7	426.38000000000005	588.98	513.11
186	2424.0	9299.0	419.76	401.82000000000005	405.03999999999996	395.6	398.97	408.51	439.83000000000004	408.9	410.5	446.34000000000003	393.34000000000003	447.35	498.06	377.39	403.58000000000004	381.41	404.08000000000004	429.88	357.68	454.6	398.9	468.0	353.36	406.72999999999996	417.95000000000005	395.1	384.35
187	2138.0	1099.0	503.81	464.81	436.97	416.45000000000005	484.82	426.28	364.68	528.2	493.44	602.52	377.03999999999996	401.51	401.74	442.0	491.88	403.78	454.78000000000003	458.5	520.56	570.3	444.86	516.14	481.42	426.24	376.4	434.67999999999995	456.21000000000004
188	6127.0	12408.0	386.1	333.48	336.34000000000003	313.59	254.46	307.9	347.02	271.53999999999996	306.20000000000005	349.03999999999996	288.53999999999996	290.96000000000004	307.58	271.9	328.78	279.82	303.36	272.54	318.95000000000005	287.18	313.69000000000005	286.58000000000004	296.06	265.0	330.62	284.58000000000004	251.3
189	4372.0	3617.0	301.76	311.72	309.20000000000005	398.99	296.1	447.08000000000004	314.52	399.64	281.35	434.44	317.63	270.3	320.98	368.88	453.17999999999995	515.28	410.89	310.3	353.62	337.03999999999996	257.58000000000004	283.38	363.28000000000003	431.22	389.56	395.47999999999996	345.52
190	7733.0	4368.0	450.11	506.0	497.02	472.14	521.3399999999999	478.4200000000001	501.11	466.70000000000005	549.48	470.91	529.03	497.34	376.76	517.4	500.94	482.14	498.98	490.94	404.0	493.58000000000004	498.90000000000003	488.98	531.09	494.35	372.68	486.22	479.17
191	11238.0	10957.0	496.08000000000004	424.23	513.9200000000001	427.84000000000003	508.5	499.85	472.4	518.5	440.37	443.98	460.58000000000004	559.4000000000001	656.02	553.8	582.27	495.92	567.38	492.76000000000005	578.04	538.08	510.78000000000003	450.22	451.76	448.67	503.01	499.13	491.49
192	10051.0	2026.0	513.05	505.54	455.74	420.08000000000004	487.26	476.46000000000004	545.75	455.52	556.46	452.63	390.08000000000004	434.6	509.27	439.3	447.20000000000005	444.69	468.40000000000003	498.58	454.94	440.91	418.9	460.33000000000004	530.76	421.0	506.12	504.08000000000004	466.23
193	14899.0	20000.0	437.08	697.63	462.17999999999995	382.9	476.06	480.18	372.76	550.3499999999999	486.88	519.64	435.78	424.66	405.02	465.78999999999996	486.34000000000003	386.62	516.62	458.38	455.24	537.74	461.03999999999996	510.86	484.74	406.44	533.5799999999999	497.70000000000005	466.58000000000004
194	4709.0	2177.0	397.40000000000003	400.6	386.57	441.44	369.81	375.05999999999995	352.04	334.28	356.64	440.54999999999995	415.64	328.86	378.51	442.7	404.82	359.87	332.36	436.31	418.84000000000003	387.79	397.12	389.83000000000004	387.40999999999997	393.96000000000004	311.27	480.54	336.52
195	2765.0	10683.0	468.3	441.28	361.6	459.18	316.34000000000003	477.5	399.22	443.47	378.83	413.14	376.46000000000004	423.77	410.9	418.36	409.42	408.24	457.86	405.8	449.57000000000005	437.53999999999996	423.86	413.82	457.36	355.87	420.71999999999997	444.65	336.88
196	22771.0	21157.0	361.70000000000005	429.53	401.08000000000004	277.3	447.75	370.20000000000005	405.06000000000006	450.03000000000003	476.27	308.3	396.74	419.12	296.70000000000005	453.98	311.48	270.76	417.18	679.96	356.94	451.3	371.41	328.24	403.51	832.0	517.94	400.9	493.85
197	9201.0	9760.0	339.88	359.07000000000005	405.75	399.19000000000005	402.48	457.4	453.12	479.41	459.19	431.13	448.88	433.99	377.84000000000003	356.09	409.38	434.53999999999996	477.09000000000003	430.56000000000006	457.46000000000004	416.19	414.88	449.08	371.08	422.03999999999996	424.82	354.52	405.66
198	4809.0	10009.0	348.08000000000004	421.68	362.21000000000004	470.65000000000003	363.98	354.03000000000003	413.84	384.4	366.53	418.36	339.28	351.39	435.13	312.45	372.98	397.4	403.63000000000005	409.42	410.70000000000005	362.26	389.0	393.6	403.03999999999996	326.0	366.70000000000005	322.13	327.14
199	8569.0	8275.0	543.24	619.28	544.54	576.08	519.56	584.19	578.1600000000001	544.3499999999999	511.28000000000003	559.48	616.08	628.27	578.3	537.98	569.73	550.4199999999998	528.22	456.88	526.54	612.47	529.25	534.1600000000001	517.4000000000001	543.46	600.76	477.04	612.2
200	1350.0	15010.0	336.55	448.42	454.15999999999997	454.24	386.97	455.48	444.56000000000006	383.7	431.16	437.1	446.68	346.78	427.78	466.18000000000006	410.20000000000005	432.26	413.6	378.43	404.26	477.68	423.0	342.8	432.58000000000004	449.03999999999996	478.7	446.64	412.92
201	1782.0	7117.0	419.5	529.78	524.1	414.86	525.6800000000001	453.86	451.82000000000005	470.12	428.78999999999996	558.59	491.02	433.21000000000004	440.28	365.70000000000005	550.94	512.2	555.13	455.24	432.93	544.76	501.57000000000005	413.24	451.1	618.48	476.5	509.78	541.1600000000001
202	9098.0	9311.0	275.76	408.65999999999997	665.72	922.1800000000001	519.4000000000001	573.49	491.09000000000003	447.65	585.63	594.0799999999999	523.1600000000001	549.6800000000001	554.78	490.23	529.7	481.78	481.48	603.49	308.28	690.2	542.04	680.24	641.1800000000001	520.88	803.66	579.36	522.9000000000001
203	7924.0	9089.0	271.6	352.1	306.6	347.68	300.74	317.59000000000003	323.36	315.48	315.58000000000004	342.68	279.36	278.8	292.38	319.03	329.88	299.98	328.59000000000003	305.55	314.32000000000005	280.82000000000005	329.98	308.88	291.18	319.48	355.06000000000006	318.62	309.26
204	1460.0	5128.0	446.86	447.34	447.61	353.08000000000004	438.6	421.24	475.48	439.0	409.03999999999996	391.52	459.66	456.85	444.29	421.26000000000005	416.42	432.79	526.36	417.94	351.49	481.68	387.76	370.6	484.75	426.03999999999996	456.46	414.16	422.6
205	4447.0	9828.0	405.63	385.18	416.38	399.28000000000003	395.86	419.38	363.71000000000004	401.46000000000004	421.91	407.3	399.48	380.92	446.0	428.38000000000005	405.38	430.46000000000004	397.64	444.86	427.18	404.61	400.84000000000003	472.84000000000003	379.96000000000004	370.78999999999996	382.68	344.96000000000004	353.16
206	22095.0	10882.0	433.6	532.02	482.98	480.65999999999997	412.39	454.68	440.83000000000004	487.78999999999996	439.86	485.46000000000004	439.45	382.58000000000004	400.6	416.49	509.96	450.5	532.74	367.02	444.09	512.4	400.78	390.32	387.78999999999996	403.58000000000004	457.97999999999996	500.63	464.29
207	10582.0	21764.0	372.18	421.76	409.98	268.62	385.1	346.3	303.08	354.08000000000004	322.4	346.82000000000005	398.9	355.28	377.27	401.46	344.96000000000004	421.6	408.88	348.40999999999997	344.48	369.24	319.42	296.38	335.08	349.28	201.24	384.02	401.36
208	5726.0	3843.0	399.53999999999996	328.18	342.72	461.1	415.28	368.34000000000003	369.20000000000005	365.3	364.88	364.04	379.4	338.70000000000005	358.14	307.26	496.18	286.9	407.48	356.74	313.98	395.44	381.65999999999997	355.58000000000004	465.88	390.32	306.06000000000006	406.19	313.48
209	9903.0	12179.0	485.12	499.56000000000006	464.36	467.16	434.48	460.74	455.43	510.75	445.16	491.46000000000004	506.53000000000003	462.25	469.34999999999997	501.51000000000005	406.16	483.36	425.98	532.96	435.34000000000003	449.38	420.04999999999995	514.48	438.9	405.2	463.18	432.20000000000005	413.72
210	7178.0	14166.0	290.08000000000004	275.72	304.5	314.22	326.28	371.28	343.74	300.70000000000005	262.53999999999996	289.53000000000003	367.84999999999997	326.97	362.68	321.23	292.8	302.32	324.61	259.58000000000004	320.97	327.76	372.67999999999995	346.79	257.87	342.91999999999996	379.0	287.21000000000004	341.07
211	21298.0	9003.0	572.26	483.06	484.39	518.6600000000001	469.03	529.8	680.9399999999999	503.97999999999996	669.44	684.87	484.94	544.7900000000001	558.73	534.8299999999999	652.26	505.82000000000005	464.42999999999995	602.6200000000001	545.27	668.5899999999999	586.54	671.78	669.51	610.86	576.95	497.01	540.21
212	4026.0	17345.0	542.94	542.56	557.28	693.78	532.5400000000001	677.31	665.62	597.0	745.06	567.9599999999999	463.48	582.42	735.26	543.96	638.92	669.6500000000001	523.71	639.92	835.2	428.69	531.6	470.5	502.65	701.74	619.8	675.1800000000001	614.32
213	4769.0	12469.0	289.28	416.49	393.59000000000003	388.81	413.67	402.88	396.64	414.53	417.38	386.86	446.85	416.53999999999996	416.72	410.38	399.96000000000004	418.89	409.66	374.16999999999996	291.15999999999997	388.96000000000004	438.0	472.84000000000003	373.39	422.4	387.26	428.74	455.38
214	7338.0	8425.0	355.59000000000003	358.98	331.1	354.1	368.68	302.3	321.0	346.9	324.1	359.5	313.48	286.78	442.38	346.98	385.5	354.78	332.56000000000006	346.52	370.18	322.12	285.9	368.52	302.53	341.09000000000003	365.23	364.46000000000004	357.0
215	8933.0	19523.0	547.48	521.84	553.39	477.49	575.25	520.49	587.12	550.38	505.56	554.7	595.82	552.54	537.72	565.66	442.9	398.53999999999996	608.76	573.94	579.6099999999999	351.86	506.0	641.22	460.99	524.8	352.01	511.5	534.3
216	20062.0	17796.0	442.18000000000006	450.69	338.98	402.6	392.46000000000004	336.88	411.72	412.3	404.18	428.72	456.95000000000005	439.20000000000005	384.20000000000005	406.5	415.78	326.4	422.82	438.98	403.26	341.86	465.72	422.48	463.56000000000006	344.28	355.93000000000006	377.18	425.04
217	12928.0	22688.0	257.8	438.98	417.95000000000005	332.02000000000004	418.46	391.53999999999996	463.4	425.4	477.82	367.70000000000005	424.48	393.17999999999995	442.90999999999997	418.88	382.59000000000003	443.16	410.5	446.46000000000004	453.58000000000004	304.28	346.22	390.18	427.65999999999997	392.48	510.42	408.53000000000003	366.52
218	8168.0	1457.0	338.8	363.34000000000003	367.03999999999996	360.98	397.94	355.59000000000003	372.88	348.24	391.24	373.52	361.41	359.78000000000003	392.59	378.34000000000003	354.4	350.94	358.3	349.14	408.48	432.1	383.41999999999996	341.55	347.93	393.48	315.72	316.4	361.78
219	5826.0	10062.0	382.78000000000003	397.76000000000005	361.53999999999996	381.28000000000003	348.24	501.68	413.98	371.69000000000005	372.84000000000003	449.58	409.38	378.4	325.2	391.64	331.0	330.26	334.82	360.15999999999997	385.92	439.41999999999996	497.61999999999995	408.96000000000004	349.43	410.22	337.86	377.78	392.86
220	15457.0	19192.0	326.5	306.33	375.38	386.6	395.14	304.03999999999996	391.18	384.59000000000003	377.84000000000003	459.40000000000003	389.0	354.53000000000003	419.5	370.33000000000004	322.68	382.44000000000005	405.64	385.83	365.21000000000004	460.6	415.55999999999995	445.92	336.78	399.68	403.04999999999995	383.58	417.74
221	1093.0	1594.0	394.20000000000005	353.29	317.31	361.52	337.02000000000004	288.69	348.74	359.46000000000004	328.68	395.89	336.14	271.68	364.54999999999995	331.6	391.6	374.57000000000005	427.20000000000005	354.18	329.13000000000005	384.33000000000004	289.35	459.73	357.28	346.08000000000004	318.42	459.38	376.32
222	10286.0	16521.0	403.76	413.08000000000004	384.76	450.6	399.08	447.95	339.90000000000003	420.82	375.68	427.58000000000004	414.78999999999996	442.54	319.68	444.78000000000003	437.14	375.56000000000006	369.3	388.68	361.79	414.94000000000005	425.62	443.8	387.58	369.6	369.76	369.58000000000004	376.22
223	1764.0	3058.0	414.34000000000003	474.09	411.48	460.76	496.47999999999996	442.1	433.29	473.6	401.28	487.8	556.39	452.83	420.8	419.26	491.35	407.90999999999997	494.07000000000005	458.96000000000004	344.96000000000004	390.08000000000004	402.83	297.41999999999996	346.78	345.84000000000003	476.34000000000003	276.38	475.33000000000004
224	2761.0	7543.0	354.38	385.1	350.18	392.88	344.14	353.38	372.86	409.06000000000006	377.84000000000003	383.26	315.5	428.06000000000006	379.65	418.78999999999996	365.5	369.46000000000004	381.43	348.98	317.18	354.71	330.14	365.3	394.20000000000005	363.79	341.31	412.58000000000004	398.44
225	4826.0	2311.0	554.26	586.15	580.6800000000001	582.29	517.11	615.1	607.5799999999999	574.28	627.5899999999999	584.86	539.04	604.08	584.5699999999999	575.03	555.24	479.75	617.38	521.81	553.76	619.84	601.72	518.56	539.0799999999999	542.91	334.98	540.1899999999999	583.03
226	6861.0	15441.0	341.0	423.6	438.99	378.5	419.14	389.14	417.32	368.30999999999995	393.36	313.94	407.68	309.17999999999995	384.12	405.45000000000005	391.93000000000006	349.28	359.09	476.9	300.78	343.58000000000004	392.48	427.3	411.68	318.28999999999996	357.16	431.78	366.66
227	19003.0	10098.0	525.36	417.46000000000004	447.52	481.62	478.90000000000003	459.36	413.73	456.93	555.0799999999999	543.48	406.20000000000005	469.55999999999995	566.78	392.02	549.94	398.08000000000004	384.20000000000005	495.88	571.3199999999999	499.24	502.17999999999995	502.48	478.74	469.71	539.77	399.38	396.94
228	10035.0	16601.0	405.22	470.39	424.72	473.44	463.24	373.73	438.38	432.4	451.5	461.86	441.02	401.44	447.53999999999996	395.03000000000003	422.86	400.49	434.17	432.86	424.13000000000005	396.39	465.20000000000005	436.99	411.16	413.12	427.12	417.65000000000003	426.3
229	4477.0	22209.0	423.84000000000003	337.6	296.06	285.36	427.14	458.62	426.53000000000003	336.08	396.64	393.79	383.20000000000005	380.28	308.94	362.95	342.98	344.64	365.78	397.27000000000004	464.32	344.73	435.13000000000005	322.33000000000004	350.0	532.76	468.56	474.86	419.65
230	12247.0	20662.0	543.1	574.0	405.34	370.12000000000006	537.52	455.49	536.3199999999999	421.38	470.84000000000003	494.89	391.90000000000003	524.74	302.70000000000005	523.6800000000001	417.58	432.12	502.12	307.4	467.78	284.8	410.52	293.98	319.24	411.5	370.73	400.36	505.83000000000004
231	6454.0	13173.0	362.46000000000004	497.06000000000006	481.38	489.9	409.77	456.92999999999995	463.88	457.20000000000005	499.88	394.78	491.16	499.56	397.51	443.98	462.48	485.38	412.92	340.96000000000004	485.28000000000003	435.05999999999995	501.61	416.46	485.02	491.11	485.81999999999994	493.52	426.19
232	22499.0	4989.0	555.5	526.42	544.38	515.86	565.64	511.74	525.54	525.28	466.68	536.6600000000001	514.78	486.70000000000005	494.74	515.08	457.09000000000003	537.0	478.18	492.9	478.11	491.14	522.1400000000001	522.84	507.58	466.82	475.90999999999997	474.3	497.28000000000003
233	2487.0	21205.0	381.5	380.84000000000003	448.5	302.14	354.56	394.94	346.68	395.12	344.58000000000004	398.64	318.16	435.48	293.49	308.5	307.14	350.16	323.5	325.76	460.47	307.1	448.22	378.48	341.76	400.14	309.88	296.06	334.82
234	7118.0	18496.0	450.12	529.9599999999999	452.62	486.19999999999993	541.28	451.28	455.98	516.48	389.59000000000003	443.06000000000006	489.74	391.34000000000003	416.8	444.03	353.18	454.1	493.59000000000003	372.69	515.62	514.97	470.1	492.74	437.16999999999996	448.5	446.73	499.06000000000006	454.16
235	18285.0	20560.0	487.70000000000005	378.0	405.28	415.42	459.85999999999996	549.26	369.46000000000004	410.58000000000004	388.37	395.74	389.55	417.83000000000004	465.8	557.1600000000001	496.1	439.17	381.36	551.91	457.8	417.31	361.56000000000006	500.78000000000003	408.54	465.56	451.07000000000005	422.39	485.3
236	946.0	9833.0	402.92	439.0	407.24	390.78	365.52	420.24	395.85999999999996	418.19999999999993	386.75	443.83	395.9	438.46000000000004	451.44000000000005	419.08000000000004	400.6	406.17	436.53	451.36	369.32	381.42	451.75	423.98	416.97999999999996	404.28	404.10999999999996	436.93	438.95000000000005
237	22413.0	15294.0	467.08000000000004	527.79	417.1	402.72	426.95000000000005	381.91999999999996	458.0	422.06	426.24	364.03	323.38	366.81	349.98	476.15999999999997	501.56	398.58000000000004	356.98	429.34000000000003	356.9	394.62	471.18	460.6	410.08000000000004	490.78000000000003	388.48	449.57000000000005	411.66
238	1603.0	4205.0	327.86	329.20000000000005	376.32	346.92999999999995	351.0	332.58000000000004	329.84000000000003	355.37	373.0	343.98	355.3	370.42	346.08000000000004	405.98	382.49	428.38	396.20000000000005	410.8	362.3	388.89	360.78	316.20000000000005	334.14	373.82	361.38	342.78	354.85
239	7727.0	5685.0	388.76	491.65000000000003	461.36	459.8	277.20000000000005	472.28	394.28999999999996	407.02000000000004	354.8	381.86	448.58	277.38	380.88	383.27	472.1	305.15999999999997	457.64	451.26000000000005	423.02	424.93999999999994	469.0	370.77	424.66999999999996	403.43999999999994	497.7	382.68	426.29
240	11908.0	17662.0	472.9	427.34000000000003	487.98	586.1600000000001	473.79	497.78000000000003	471.94	450.70000000000005	514.0699999999999	465.98	472.19	435.9	465.41999999999996	456.49	480.46000000000004	460.43	497.8	408.20000000000005	474.66	536.38	501.26000000000005	497.42	516.19	507.44	513.35	343.86	534.7
241	3179.0	7418.0	307.84000000000003	309.88	304.36	303.68	300.70000000000005	301.98	302.88	306.53999999999996	306.26	301.4	313.07000000000005	305.99	310.19	304.24	311.86	298.58000000000004	305.64	303.58000000000004	318.58000000000004	306.20000000000005	318.19	307.8	300.56	302.3	301.58000000000004	300.51	304.94
242	10491.0	11081.0	330.67	366.58000000000004	423.26	363.1	390.53999999999996	378.68	391.23	376.11999999999995	379.59999999999997	389.07000000000005	385.03999999999996	400.41	386.78	368.44	381.69	387.11	360.9	436.33000000000004	393.68	410.64	375.18	404.65	374.11	376.88	405.1	367.36	387.13
243	6630.0	8030.0	285.55999999999995	403.34000000000003	308.66	300.38	301.11	281.18	277.08000000000004	293.47	274.9	278.64	294.43	256.32	285.78	304.3	269.88	304.1	320.36	312.23	329.97	332.0	271.15999999999997	327.0	309.26	284.98	291.53999999999996	284.08000000000004	263.04999999999995
244	6656.0	10621.0	323.3	419.7	382.88	442.84000000000003	375.17	409.47999999999996	400.78	410.86	495.39	366.28	413.68	270.88	508.18	473.44	418.46	468.62	412.69000000000005	393.72	398.4	477.33000000000004	377.59	375.52000000000004	350.14	418.46000000000004	364.29999999999995	516.86	454.56000000000006
245	18481.0	9725.0	532.57	417.70000000000005	479.88	429.57	500.48	496.4	515.7	464.64	462.44	495.67	434.72	492.42	473.32000000000005	501.76	519.77	594.2	527.79	496.78000000000003	493.6	471.9	503.68	493.83	473.64	484.34000000000003	442.28	397.5	469.38
246	4994.0	5973.0	675.5	621.3199999999999	464.42	531.6700000000001	530.11	619.74	464.67	464.08000000000004	429.5	463.3	503.62	448.91	627.39	642.1200000000001	526.8100000000001	457.47999999999996	565.0799999999999	568.36	564.0	556.31	553.51	574.46	537.5799999999999	450.88	446.28000000000003	525.8	523.1800000000001
247	7161.0	6851.0	401.93	483.68	423.53	469.6	307.84000000000003	377.79999999999995	482.63	423.93	448.15	424.28000000000003	466.74	493.14	360.08000000000004	416.9	469.58000000000004	481.27	375.88	518.08	306.1	293.78	417.86	413.5	393.47	472.48	516.5	536.56	415.96999999999997
248	4854.0	10881.0	451.9	409.70000000000005	373.06	333.38	467.72	403.92	425.38	406.38	435.83000000000004	438.51	421.19	431.34000000000003	480.74	389.21999999999997	358.44000000000005	412.48	371.48	416.20000000000005	374.38	453.53999999999996	392.08000000000004	451.96	448.75	396.0	433.8	427.42	405.96000000000004
249	4844.0	16054.0	361.28	528.3	458.98	334.0	303.08000000000004	368.36	375.5	413.12	453.20000000000005	418.36	399.18	335.91999999999996	347.67	343.28000000000003	415.53000000000003	298.84000000000003	442.25	298.88	340.64000000000004	331.87	285.89	370.72	471.21000000000004	410.49	408.74	453.89	480.54
250	5810.0	6224.0	524.19	526.4300000000001	523.54	425.63	472.6	488.38	503.8	505.14	472.48	459.08000000000004	453.83000000000004	255.96	528.83	542.5600000000001	519.04	384.52	450.20000000000005	452.23	509.2	444.13	515.9000000000001	543.86	478.52	408.63	377.36	500.18	457.74
